GameID,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,LeagueIndex
694,18,28,250,73.02,0.002147145,0.000624425,1,0.003560317,45.5802,77.5754,3.2615,20,0.00050392,9,2
699,21,10,150,86.2812,0.001027689,0.000177188,4,0.002929503,60.1296,76.3871,5.1573,23,0.001134,6,1
701,19,20,120,119.073,0.001220778,0.000365272,3,0.004402492,32.779,49.6419,4.8843,22,0.00095163,9,2
703,23,16,500,99.9318,0.002242241,0.0004167,3,0.002797841,65.3429,73.7589,5.9858,13,0.001766,5,3
704,25,56,2500,160.971,0.004511041,0.000357518,7,0.005625657,27.2959,36.1645,4.4673,20,0.0009674,7,6
705,17,8,100,167.6424,0.004131714,0.000803389,5,0.004799466,41.9869,43.9826,5.4935,26,0.0019094,8,5
710,22,28,500,124.5138,0.002011564,0.000374447,5,0.003979588,25.4737,46.7746,5.4179,29,0.00083597,9,6
711,17,96,900,145.806,0.010373815,0.000596196,4,0.003964705,43.2906,54.406,4.3008,21,0.0010135,8,5
712,20,8,600,130.1964,0.005139811,0.000341984,5,0.004264736,44.7754,53.1981,4.5943,26,0.0015993,7,4
713,20,20,500,133.8408,0.004806286,0.000397041,1,0.004231621,33.6436,47.2494,5.0049,31,0.00097171,7,3
716,19,10,600,64.7592,0.001895307,0.000473827,8,0.002786552,52.6667,80.6154,3.9028,18,0.00051895,6,4
720,21,16,1000,105.6162,0.001047532,0.000130942,3,0.003011654,13.8022,54.3478,6.1848,13,0.00094933,3,5
722,20,42,550,175.92,0.012709579,0.000337124,6,0.003360004,42.8725,73.2308,6.2341,20,0.0013373,6,5
723,20,2,150,107.1972,0.000751986,8.22E-05,2,0.004241669,31.1111,49.0526,4.4515,25,0.00075199,7,5
724,23,24,700,76.1916,0.001288028,0.000214671,1,0.002944063,47.9162,76.7083,4.3021,18,0.0011347,6,3
730,22,30,1000,132.111,0.002470768,0.000695991,1,0.003305958,35.1489,49.6842,6.9263,20,0.0030276,4,6
731,35,12,250,33.6204,0.001030234,0.000126151,1,0.002218157,91.581,124.3602,2.4218,15,0.00065178,7,1
732,20,10,300,55.4748,7.80E-05,7.80E-05,4,0.002247331,41.7902,91.0556,4.5972,23,0.00042137,6,3
735,18,20,500,96.3384,0.001711994,0.000134514,4,0.002665819,42.8571,75.945,6.1009,23,0.0013207,7,2
736,18,28,450,137.964,0.003995991,0.000359768,1,0.003096572,35.7,51.1701,7.3278,22,0.0013491,8,3
739,18,8,720,99.8766,0.005843188,0.000256076,5,0.002211565,35.8298,89.3895,5.8,14,0.00081479,3,5
746,18,20,700,105.147,0.002521092,0.00018721,4,0.002932954,50.5812,56.9362,5.9574,25,0.00091109,6,5
747,22,12,700,89.2788,0.001615212,0.000145079,3,0.003327143,52.1983,63.2442,4.5814,33,0.00088015,10,5
750,23,28,450,105.6042,0.00213162,0.000292723,4,0.004195689,28.8674,45.9678,4.3703,44,0.0010808,10,6
751,24,24,303,72.069,0.00149251,0.000111243,0,0.003031371,68.1227,71.8532,4.1529,31,0.0010753,9,4
754,20,10,50,43.3884,0.000340515,0.000216691,4,0.001965701,26.381,73.8898,4.1339,12,0.00065007,7,2
756,23,28,1200,111.759,0.001232478,0.000398377,3,0.004419491,42.488,49.6845,4.4592,33,0.00075318,9,6
758,23,12,100,45.3894,0.000484663,7.54E-05,4,0.003188006,73.1797,81.527,2.5608,23,0.000797,6,2
759,19,30,1825,147.1572,0.006631751,0.000476126,4,0.003287535,30.9896,55.7103,6.5345,22,0.0023353,8,5
760,26,12,500,82.9908,0.001657656,0.000484546,3,0.003315312,49.2093,65.6923,4.2615,13,0.00084158,4,4
762,18,10,600,58.947,9.81E-05,5.88E-05,0,0.002000785,64.5545,85.4902,5.6765,14,0.00068654,4,4
765,23,8,96,82.458,0.002222133,0.000400384,6,0.00359345,53.8883,67.7326,3.7911,22,0.00053051,6,3
766,22,10,30,43.779,0.000294079,0.000130702,3,0.002842766,35.2093,86.6667,2.8966,7,0.00071886,3,1
771,20,4,250,44.0304,0.001070146,0.000327948,4,0.002485501,52.6993,113.1944,2.9722,11,0.00027617,4,1
774,21,10,350,95.8032,0.001626243,0.000267169,4,0.003113094,37.2584,72.0896,5.3321,23,0.0010454,6,3
776,21,18,200,77.3832,0.000974013,0.00022796,4,0.0035023,52.9258,63.7988,3.8047,18,0.0010984,6,2
779,28,6,100,68.214,0.00121146,0.000346131,1,0.002289792,57.0526,84.0698,5.4767,17,0.00099846,6,1
780,19,28,100,86.1144,0.001083221,0.00014941,0,0.002415459,48.2487,77.4845,6.4175,13,0.00057274,5,3
781,24,8,800,180.282,0.008314184,0.000616252,6,0.002611239,30.8755,60.24,10.36,22,0.0014101,8,5
784,16,10,360,156.0678,0.006037164,0.000450229,3,0.003724623,32.8398,46.2418,6.1538,16,0.0018828,5,4
787,18,28,600,139.9266,0.008681844,0.000453683,6,0.004165636,37.6318,47.0891,4.2376,13,0.00094861,5,5
788,20,12,250,169.0608,0.013898885,0.000472292,6,0.003688377,43.6074,59.122,4.9085,18,0.0015293,4,6
789,16,12,450,119.1558,0.004602356,0.00032874,5,0.003405744,36.2481,61.1892,5.332,18,0.00085472,4,4
790,24,4,300,100.5552,0.001662523,0.000411746,4,0.003736793,42.2167,56.7152,4.9044,27,0.0012352,10,4
792,17,8,120,69.5898,0.001306587,0.000499577,2,0.002699639,60.1714,84.5694,4.5872,19,0.0005284,8,3
793,21,10,150,73.6266,0.00063484,0.000330117,3,0.002564754,48.7562,78.1386,5.5149,21,0.0010665,5,2
796,23,28,1260,240.7638,0.022020133,0.000457561,5,0.004003661,33.2086,66.8857,5.7857,14,0.0029456,4,6
797,26,16,250,100.3596,0.002752028,0.000492468,5,0.003186559,27.7064,68.1455,5.0545,13,0.00069525,4,5
798,24,20,700,148.9158,0.002749485,0.000343686,6,0.003764919,38.2667,49.9751,6.5809,26,0.0022652,6,5
799,17,20,500,61.8882,0.00160273,0.00018957,5,0.002421328,50.3,91.1032,4.2206,23,0.00074105,7,4
813,24,20,1000,94.0662,0.00265114,0.000408821,6,0.003344896,41.7695,57.5407,4.6667,26,0.00081764,10,6
816,16,6,450,97.482,0.004954628,0.000689655,2,0.003511797,34.5803,69.5297,3.9225,19,0.00049909,6,2
818,20,30,700,91.1646,0.00175551,0.000140953,3,0.003549462,40.5362,57.2274,4.4621,23,0.00067914,8,4
819,18,24,300,65.8302,0.000974703,0.000158673,0,0.002108079,64.2609,71.5269,5.3978,11,0.00086137,6,2
822,23,6,650,93.6108,0.001629286,0.000205496,6,0.003082433,44.689,64.7238,5.3048,17,0.00091005,6,3
824,16,16,184,113.9904,0.000997488,8.62E-05,0,0.003288015,34.2256,56.2846,6.0375,26,0.0015393,7,4
833,23,16,300,125.7312,0.00267441,0.000573088,8,0.004355467,25.1253,57.0965,4.8816,24,0.00097425,9,3
834,22,10,600,151.8984,0.004397202,0.000155806,4,0.003618171,44.9808,58.4306,6.6077,17,0.00053667,5,6
836,23,14,800,104.3874,0.003167652,0.000308261,7,0.003040095,33.4737,65.4965,5.8042,31,0.0014988,8,5
837,19,28,4000,194.1858,0.011963851,0.000503371,4,0.00495177,39.8389,41.0591,4.6454,22,0.0009248,6,4
841,20,8,400,109.968,0.002845781,0.000401328,1,0.003466015,59.5989,64.1895,5.3737,33,0.001277,8,4
842,18,12,420,193.3734,0.014781491,0.000625761,5,0.002756731,21.4815,68.8589,8.2945,12,0.0012346,6,6
843,22,20,300,63.7248,0.002390509,0.000280368,1,0.001815016,47.6721,133.3984,6.0407,16,0.001151,6,3
849,20,6,800,116.1894,0.003470473,0.000559754,5,0.004506017,42.4798,56.2857,3.8789,28,0.0015113,7,6
851,22,10,350,130.2162,0.004410764,0.000648329,2,0.003943117,34.7568,50.372,5.4582,26,0.00087152,8,4
865,21,12,350,69.9006,0.001389909,0.000183573,5,0.002996171,55.8947,76.6039,4.0613,25,0.00072774,9,4
866,20,6,1000,61.467,4.00E-05,2.85E-05,4,0.003049059,47.2495,85.5431,3.9345,24,0.00038827,9,3
872,25,28,1300,132.0822,0.002485908,0.000680854,6,0.002026728,31.0236,65.25,11.7266,14,0.0031984,8,5
874,27,4,50,46.7628,0.00097745,0.000386434,1,0.00145481,28.8254,105.3125,5.3906,14,0.00052282,3,4
875,25,4,300,94.7148,0.0005124,0.00017934,4,0.003074401,27.395,69.8333,5.575,13,0.0011785,4,5
877,18,24,700,91.3014,0.004055748,0.00038714,3,0.003502692,31.3245,59.3263,4.1132,22,0.00086646,7,5
883,17,16,400,79.2378,0.00057919,0.000100729,3,0.002753249,56.6483,77.4146,5.3537,25,0.001385,7,2
887,21,6,500,85.7514,0.001209949,0.000168048,7,0.003517813,30.0958,70.879,4.449,25,0.00054896,7,5
888,19,20,730,161.0184,0.001892297,0.000453363,2,0.004868722,35.9675,44.4858,5.5466,19,0.00088701,5,5
891,18,8,220,89.8518,0.000667111,0.000389148,5,0.00318731,30.9006,72,5.25,12,0.0012045,4,2
892,21,28,1100,118.8882,0.003632347,0.00058799,4,0.004071966,41.0486,53.5655,4.6491,48,0.00038467,7,6
893,22,12,400,100.1172,0.003503481,0.000299348,6,0.002727394,21.7143,68.3415,5.7642,19,0.00082044,5,4
898,16,12,1000,149.8014,0.003550996,0.000295916,3,0.004734662,37.9634,49.2083,5.138,25,0.002207,7,6
900,22,30,700,82.9572,0.003750647,0.000193999,1,0.000678996,45.8,93.7143,17.7619,6,0.00071133,4,2
901,22,12,60,105.9774,0.001119889,0.000142531,3,0.002667373,36.6462,61.4656,7.0458,18,0.00038687,5,2
902,27,28,300,102.8652,0.001224109,0.000262309,7,0.00254537,58.9732,65.1756,7.5115,25,0.00086465,9,3
905,25,8,700,78.8676,0.001100829,0.000146204,3,0.003233685,43.6267,75.1596,4.2128,22,0.00068802,7,3
910,19,6,100,101.598,0.002936169,0.000382223,6,0.003274957,38.4468,57.3156,5.0345,28,0.00061677,8,3
912,23,30,400,97.1082,0.005009945,0.00019702,10,0.003067888,46.4294,82.5566,4.4098,19,0.00058168,5,3
915,18,20,500,119.8566,0.004625937,0.000412081,3,0.002937736,40.5091,66.1357,6.4932,26,0.0011565,7,3
921,19,2,10,55.9674,0.000820225,0.000314607,1,0.003,64.8271,83.0562,3.3296,15,0.0005618,7,4
928,18,10,700,48.5016,0.000690533,6.77E-05,2,0.001787262,71.7863,107.8182,4.9394,18,0.00097487,6,4
931,24,12,350,105.0174,0.002869025,0.000500105,5,0.00336913,33.8039,63.8125,5.0586,17,0.00081596,8,5
941,20,8,450,102.8466,0.002101176,0.000146284,6,0.003324645,39.0683,61.6,5.204,31,0.00099739,7,5
942,24,8,250,80.088,0.001137423,0.000275525,4,0.002790573,35.1878,64.557,5.1873,32,0.00051573,10,4
953,25,42,2400,182.6208,0.005606818,0.00030971,8,0.005254389,24.4969,38.626,5.4065,18,0.0011641,7,7
958,18,6,180,90.2904,0.001770234,0.000343318,4,0.003669213,44.6217,61.3567,4.1433,17,0.00080465,5,3
961,16,14,730,111.753,0.004507957,0.000281747,3,0.002806203,25.5161,68.1767,5.8996,23,0.00065365,4,4
966,22,10,1000,87.9012,0.000763534,3.82E-05,1,0.003330916,40.6897,73.2722,4.7908,30,0.0013171,9,4
967,24,30,2160,192.9342,0.004528662,0.000893815,5,0.005124538,18.4,34.8605,6.3934,29,0.0010726,8,6
970,19,10,350,104.1918,0.001919386,0.000462074,6,0.003927632,35.1273,57.0679,4.5882,13,0.00094192,6,6
974,17,20,80,48.8586,0.000947622,0.000430737,2,0.002603568,68.6347,86.1176,3.4301,20,0.00070832,7,3
975,19,14,900,91.0182,0.002963836,0.00048152,5,0.002847607,48.4678,71.1487,5.2187,16,0.00064756,6,3
979,16,10,10,32.673,0.001262814,0.000111425,0,0.001244243,95.8788,119.1642,4.1493,10,0.00085426,3,2
981,22,20,1260,132.1734,0.005943711,0.000449794,10,0.003480552,44.3333,57.7723,6.12,25,0.00094243,9,5
987,19,6,200,90.2976,0.001369613,0.000292184,4,0.00315924,39.6047,60.5549,4.7977,14,0.00045654,5,4
993,21,16,300,115.2306,0.004286422,0.000681368,6,0.004670466,25.0957,47.2573,3.7241,27,0.0010778,8,5
995,22,12,25,90.6156,0.001465581,0.000111029,5,0.003019985,40.6683,58.0294,5.1985,30,0.00056255,6,3
997,20,24,800,116.7888,0.003192426,0.000513724,6,0.004965996,32.5235,47.5074,3.8448,32,0.0008929,8,4
998,20,10,700,99.3978,0.002576867,0.000449581,4,0.003508926,57.5423,62.8125,4.9344,20,0.0011623,6,4
1000,17,16,624,138.3468,0.002546449,0.000432268,10,0.005100758,29.5494,39.5008,4.735,25,0.00080952,7,6
1004,20,28,700,57.0798,0.001366903,0.000364507,3,0.002716448,88.064,80.23,3.639,33,0.00036451,12,4
1008,23,36,2000,98.4858,0.002192382,0.000479583,2,0.004097013,42.0403,60.1472,3.7023,22,0.00067142,6,4
1009,20,40,5000,84.7086,0.001113438,8.31E-05,2,0.003124273,48.512,62.6064,4.5585,25,0.0012547,7,5
1010,18,24,650,188.862,0.007870254,0.000414886,7,0.005054061,23.7805,44.4577,5.5199,22,0.0016093,7,6
1013,28,8,176,69.1182,0.004277192,0.000187596,0,0.002185495,68.931,96.1545,4.1588,23,0.00066597,7,1
1016,24,16,60,25.6062,0.000211822,0.000121041,1,0.001482752,74.8219,143.2381,3.3061,16,0.00039338,7,1
1021,19,2,400,117.1998,0.005561666,0.000637404,10,0.004311853,33.4651,56.5101,3.8377,27,0.00099985,6,5
1023,20,4,500,84.9,0.001170281,0.000468112,5,0.003510842,28.8128,57.4613,4.2853,22,0.00078643,7,4
1025,26,6,300,56.1744,0.000999864,0.000193156,4,0.002942781,56.5271,80.1853,3.3591,22,0.00076126,7,3
1029,21,8,100,84.2382,0.001480951,0.00014314,5,0.003281216,76.242,70.7584,4.4614,29,0.00046796,7,2
1030,25,12,400,105.8694,0.006525778,0.000441245,5,0.003390618,31.8621,69.8904,4.0068,12,0.00076637,6,2
1031,25,10,1000,51.0624,0.000584711,2.40E-05,0,0.002739331,58.6041,89.3918,3.3509,21,0.00060073,6,2
1032,28,16,300,40.4076,0.000478927,0.000252067,4,0.001260335,88.5714,92.48,5.96,14,0.00050413,3,4
1033,19,8,300,66.093,0.00088513,0.000442565,3,0.001548977,31.0323,102.0317,7.6032,11,0.00051633,5,2
1034,31,4,750,205.3416,0.008150372,0.000594704,5,0.004406661,21.5078,39.8319,7.1394,32,0.0016086,8,5
1043,16,10,200,76.6992,0.000326526,0.000118737,3,0.002627048,39.5909,90.4633,5.4576,14,0.00068274,8,3
1047,24,14,450,98.0592,0.002748365,0.000506278,2,0.00352948,24.4938,57.2295,4.4508,16,0.0014465,8,4
1053,26,24,120,85.4424,0.003162212,0.000444686,5,0.002939869,45.6371,78.8908,4.5042,23,0.0012105,6,3
1055,17,8,1000,99.5586,0.00394956,0.000428266,3,0.002985962,38.704,65.0199,5.0478,23,0.00061861,6,4
1061,20,8,200,115.488,0.00261768,0.000277984,5,0.00301149,36.6486,70.9077,6.7115,17,0.0015521,7,4
1062,26,2,300,81.336,0.000885142,0.000270043,2,0.003180509,41.1185,64.9811,4.4858,21,0.00052508,6,4
1063,25,2,80,90.867,0.002826209,0.000421822,3,0.003908886,34.4549,60.7914,3.8237,24,0.00082958,9,4
1070,18,24,1200,95.6406,0.002646883,0.000521921,5,0.003019684,25.05,60,5.1605,14,0.00089472,4,5
1071,22,8,35,68.9142,0.001118702,0.000129849,4,0.003346119,46.0719,73.8866,3.6179,27,0.00076911,8,2
1074,22,16,400,38.3274,0,0,0,0.002578418,76.0667,88.6281,2.843,16,0.00061797,3,1
1076,24,8,400,129.7716,0.002946994,0.000445016,8,0.003352453,25.2426,56.9558,6.7375,27,0.0014241,7,5
1077,24,16,1163,119.6022,0.002316021,0.000427859,3,0.003739118,21.4264,48.806,5.5025,27,0.00079991,7,5
1083,23,10,600,50.6784,0.000956539,0.000196213,4,0.001929429,64.9362,121.339,4.7542,21,0.0004333,6,2
1091,18,20,300,62.0088,0.000928156,0.000225768,2,0.002633955,35.3876,80.9143,4.2571,13,0.00081527,7,3
1093,18,20,450,84.024,0.000300508,9.02E-05,5,0.002982541,42.9899,71.3854,5.0579,22,0.00034558,6,2
1094,18,24,200,52.3524,0.000873719,0.000174744,5,0.002947344,43.5238,83.3202,3.1146,19,0.00036114,6,3
1096,19,56,1700,130.86,0.003418508,0.000552486,5,0.003107735,18.7416,52.3111,6.6667,15,0.00093232,5,7
1105,20,42,2500,86.5962,0.001548403,0.000447515,2,0.00320421,45.3333,63.2737,4.8017,28,0.0010293,9,6
1106,24,4,200,122.8368,0.00393015,0.000456747,4,0.004259432,40.19,54.2943,4.6484,35,0.0013596,9,5
1107,28,20,730,83.6676,0.003503729,0.000296926,8,0.003289943,46.2029,71.1625,3.8412,24,0.00079576,9,4
1108,33,8,800,58.7574,0.001647693,0.000466014,5,0.003128953,57.1551,87.0426,3.0957,16,0.0006158,5,4
1110,18,10,333,75.3276,0.000325062,6.77E-05,3,0.002302525,38.9822,82.3529,6.1176,16,0.00043342,6,4
1111,21,6,300,74.2986,0.004022882,0.000523207,4,0.003267138,55.4571,70.1779,3.1459,20,0.00072086,7,4
1118,20,8,650,72.4332,0.001017035,0.000419527,3,0.002923977,32.0699,74,4.5304,24,0.0004958,5,4
1124,18,18,600,77.5416,0.000329956,2.91E-05,3,0.003901246,45.7257,61.6915,3.6517,28,0.00075696,10,4
1125,17,42,1000,121.2732,0.001026876,0.000149611,5,0.004563136,32.3582,44.2146,4.7347,33,0.0013193,10,6
1127,19,6,75,57.7854,0.00023178,5.15E-05,3,0.002317796,51.1061,81.6889,4.7389,16,0.00096575,7,2
1128,18,14,100,50.1,0.002076545,0.000175708,0,0.00238004,59.6486,114.0671,3.1678,13,0.00099035,6,1
1132,18,12,700,64.77,0.000803342,0.000223151,2,0.002918809,42.3926,76.4648,3.9358,15,0.00059804,6,3
1133,18,28,730,113.8716,0.001905165,0.000362889,4,0.003477682,27.6491,72.9391,5.513,18,0.0010584,5,5
1137,22,6,450,69.2034,0.000624958,6.76E-05,0,0.003130419,69.4486,80.964,4.054,31,0.00059118,5,4
1141,19,10,50,61.6098,0.002206861,0.000251517,7,0.002628761,86.2291,84.5802,3.608,30,0.00048681,8,1
1143,20,20,100,89.091,0.00208514,0.000361287,0,0.002663198,80.8405,77.938,6.0465,20,0.0007329,6,4
1150,26,14,1000,77.913,5.24E-05,1.75E-05,0,0.00360014,45.2652,55.3689,4.0413,17,0.00030584,6,3
1154,20,20,800,66.8904,0.000125968,0.000267683,3,0.002188701,32.6957,72.5468,5.7626,15,0.00069283,4,3
1156,16,42,650,76.1514,0.000196464,3.93E-05,2,0.002671906,48.9778,62.9706,5.3676,18,0.0005501,5,2
1159,23,2,100,57.9072,0.000680059,0.000392342,4,0.002694078,50.0392,86.0194,3.9029,13,0.00047081,3,2
1164,19,28,700,116.7852,0.002579235,0.00052459,4,0.003989071,40.1319,58.7507,5.2329,26,0.0013005,8,6
1167,21,16,450,132.7152,0.002382741,0.000316916,8,0.004530729,30.9195,48.1865,5.0751,29,0.0018311,6,4
1168,22,6,250,123.8388,0.002639223,0.00057001,4,0.003669925,31.693,64.6468,5.9468,45,0.001265,7,6
1169,20,24,450,151.6686,0.001966177,0.000193208,0,0.003886894,32.8563,50.3743,6.6287,22,0.00097741,7,4
1172,18,28,800,133.4148,0.004160126,0.000347612,6,0.003106078,40.7681,75.769,7.491,22,0.0014689,8,3
1173,26,8,50,31.33314,0.000149368,6.64E-05,4,0.002530952,111.1842,100.6295,2.3246,25,0.00016596,7,1
1174,16,24,1400,116.4402,0.000976935,0.000119138,0,0.003335875,33.7842,51.5429,5.9071,17,0.001239,5,5
1175,23,16,400,117.417,0.002122515,0.000617947,5,0.003009135,38.9189,67.5,6.9196,14,0.0017195,5,4
1178,27,8,200,94.0176,0.001580426,0.000156092,3,0.004565676,48.515,56.547,3.4103,18,0.00078046,3,2
1179,21,4,800,168.3252,0.009062719,0.000664476,9,0.004540588,34.3707,45.1789,5.1565,24,0.0014582,9,6
1182,18,28,700,79.5828,0.002167279,0.000355434,4,0.003129551,71.0111,66.9695,4.1191,22,0.00084957,6,4
1193,22,6,250,84.7632,0.002426058,0.000463947,4,0.00329596,53.6941,61.1261,4.2639,29,0.00055094,10,3
1196,16,6,650,99.9996,0.000155705,3.11E-05,1,0.003051819,34.8866,70.1224,6.102,12,0.0012145,3,5
1207,16,2,7,111.3582,0.004802497,0.000150078,0,0.002551327,64.2381,71.8118,6.2,17,0.0015308,4,4
1208,22,20,500,160.8168,0.003362203,0.000475285,5,0.003696662,29.3397,46.2667,7.0095,16,0.0018835,7,4
1210,27,6,350,80.334,0.001619559,0.000210765,4,0.003571904,36.2368,64.2112,3.8478,31,0.00085415,8,4
1211,21,14,700,135.975,0.00879527,0.000674427,10,0.004185144,28.6549,51.5055,4.2517,24,0.0010902,9,6
1212,35,8,500,54.0468,0.001328374,0.00010627,2,0.001576337,40.9545,128.809,6.1685,13,0.00083245,5,2
1216,23,24,1400,203.9028,0.006647022,0.00046113,7,0.006129656,24.5515,33.2917,4.7358,29,0.0024856,9,7
1221,18,6,300,88.0428,0.002048993,0.000457876,6,0.003731685,32.0615,49.5828,4.0798,24,0.0012706,7,6
1228,26,4,230,68.1048,0.001494836,0.000249139,3,0.002242254,36.7755,90.3838,5.0606,10,0.00061152,3,1
1230,17,16,250,50.0004,0.000318291,0.000176828,2,0.001980478,99.7818,115,4.5893,12,0.00038902,2,2
1232,18,2,500,61.7034,0.000486443,0.000119617,4,0.003333333,49.4772,80.1818,3.3708,41,0.00047049,6,3
1233,17,20,200,68.1786,0.000630858,9.01E-05,4,0.002497683,50.0933,79.6495,4.8763,22,0.00034762,3,2
1235,18,6,40,72.9252,0.001031867,0.000273141,5,0.002443096,53.85,79.4286,5.2298,17,0.0007132,6,3
1237,19,20,1000,61.875,0.001870067,0.000247965,4,0.003316527,44.925,78.4299,3.0779,23,0.00056825,8,3
1238,33,6,365,51.1932,0.000259384,4.58E-05,2,0.002288679,62.8993,96.5333,4.2067,13,0.00096125,4,3
1240,20,24,325,137.3052,0.007369852,0.000365879,1,0.003292912,31.392,61.1429,5.4286,16,0.00073176,5,3
1241,17,6,60,167.1966,0.007381083,0.000512575,4,0.003588026,25.1154,44.0381,6.6857,11,0.0016061,3,6
1247,18,42,600,41.037,0.000747702,0.000120002,7,0.002040025,118.6727,116.0724,3.4434,21,0.0002677,6,1
1248,26,6,200,97.2954,0.000705279,0.000224407,4,0.003686685,31.7674,53.8203,4.7855,21,0.00052362,5,4
1249,17,20,800,138.2802,0.003756308,0.00029767,3,0.004975336,28.5486,37.151,4.4017,23,0.0010631,5,6
1253,19,28,480,120.9294,0.00208252,0.00018439,6,0.003557638,34.0673,63.5732,5.6311,28,0.0011931,6,3
1255,19,56,2500,119.9976,0.001156206,0.000389335,3,0.003421425,50.3668,60.8414,6.1034,15,0.0012742,7,3
1256,28,16,700,110.4828,0.006478224,0.00014864,0,0.003406332,62.3212,64.1891,4.1855,30,0.0017094,8,5
1259,23,10,800,166.4136,0.005181656,0.000461584,4,0.004600953,22.5974,38.589,5.657,16,0.00098273,7,6
1262,17,14,750,167.8746,0.014620977,0.000632596,6,0.003581739,35.212,53.7214,4.8607,26,0.0010514,7,6
1264,16,4,300,101.9502,0.005588341,0.000312947,2,0.002682403,51.2269,87.8,5.1,11,0.00096119,4,4
1265,26,8,100,67.2912,0.00197533,0.000412119,3,0.003339586,48.2906,68.9362,3.2213,18,0.00089529,5,3
1273,17,42,1600,90.0642,0.002423363,0.000344437,3,0.003272155,29.5547,64.3008,4.5263,24,0.0010948,4,5
1274,17,24,800,149.7966,0.008265806,0.000281666,9,0.004766651,50.7608,46.0182,4.1818,30,0.0012892,10,5
1275,18,8,90,122.1162,0.00288722,0.00040881,8,0.00351321,30.9343,54.4582,5.7855,20,0.0023379,7,2
1277,21,20,1000,156.1536,0.007792098,0.000602001,7,0.004002035,41.9108,50.0847,5.6377,33,0.0010683,9,6
1279,26,2,500,51.363,0.000451574,0.000397815,3,0.002505161,61,79.4678,3.9056,27,0.00054834,9,3
1281,21,42,700,93.3894,0.003488222,0.000419879,8,0.004004996,45.6496,61.9355,3.6102,27,0.00099048,9,5
1285,20,20,2000,190.5678,0.01497006,0.000461406,5,0.003670741,35.2381,56.6034,5.757,31,0.00099459,9,6
1286,19,10,700,176.64,0.016996176,0.000466287,1,0.002657838,55.5752,81.2281,5.9211,10,0.00060617,4,6
1289,22,12,600,130.0248,0.003066076,0.000391701,2,0.004227673,23.0385,46.7348,5.0671,23,0.0012561,7,4
1291,16,8,190,105.4776,0.001704075,0.000188296,1,0.003700008,34.2959,59.1349,4.9924,20,0.00068728,6,4
1292,23,4,200,92.88,0.002164846,0.000273919,4,0.002801046,64.0633,74.2839,5.5931,28,0.00098964,9,3
1293,22,16,700,96.2154,0.002677235,0.000549476,5,0.003858025,50.3222,59.6485,4,18,0.00071315,8,6
1298,17,70,400,82.0902,0.000106655,6.40E-05,1,0.001930461,50.0444,71.9779,8.1215,17,0.00035196,6,1
1299,21,8,30,52.3392,0.002818951,0.000170501,4,0.002671183,85.2137,95.4894,2.6723,27,0.00079567,5,4
1301,32,6,150,49.3854,0.002289466,0.00033918,5,0.00247117,63.6059,92.8039,2.9118,15,0.00092063,6,2
1302,19,16,900,96.2466,0.001213071,0.00023033,5,0.003163196,27.4341,61.7476,5.4515,13,0.00078312,6,4
1309,18,28,700,142.3296,0.0102537,0.0005074,5,0.003065539,41.8889,62.869,5.4138,21,0.0013742,5,6
1310,21,10,150,126.1386,0.002854198,0.000505431,5,0.003429002,24.4522,57.2601,6.5058,27,0.0012289,7,4
1312,24,6,300,71.9574,4.95E-05,7.43E-05,4,0.003081378,46.8871,72.7068,4.4498,22,0.00053213,6,2
1314,30,4,500,59.1138,0.001185958,0.000142315,3,0.002360057,72.3838,87.9196,4.2362,16,0.0006167,6,2
1318,21,6,175,73.0668,0.000942842,0.000170021,4,0.00268169,46.6705,76.1383,5.0432,26,0.00048688,11,4
1319,28,12,900,52.311,0.000806452,0.000268817,6,0.002303275,46.234,82.5995,4.1379,29,0.00033602,10,4
1325,27,8,250,109.821,0.003159607,0.000422324,3,0.003581931,32.8421,55.0568,4.952,22,0.0016737,5,4
